0
599.7532
600.7175
601.6817
602.6459
603.6102
604.5744
605.5386
606.5029
607.4671
608.4313
609.3956
610.3598
611.324
612.2883
613.2525
614.2167
615.181
616.1452
617.1094
618.0737
619.0379
620.0021
620.9664
621.9306
622.8948
623.8591
624.8233
625.7875
626.7518
627.716
628.6802
629.6445
630.6087
631.5729
632.5372
633.5014
634.4656
635.4299
636.3941
637.3583
638.3226
639.2868
640.251
641.2153
642.1795
643.1437
644.108
645.0722
646.0364
647.0007
647.9649
648.9291
649.8934
650.8576
651.8218
652.7861
653.7503
654.7145
655.6788
656.643
657.6072
658.5715
659.5357
660.4999
661.4642
662.4284
663.3926
664.3569
665.3211
666.2853
667.2496
668.2138
669.178
670.1423
671.1065
672.0707
673.035
673.9992
674.9634
675.9277
676.8919
677.8561
678.8204
679.7846
680.7488
681.7131
682.6773
683.6415
684.6058
685.57
686.5342
687.4985
688.4627
689.4269
690.3912
691.3554
692.3196
693.2839
694.2481
695.2123
696.1766
697.1408
698.105
699.0693
700.0335
700.9977
701.962
702.9262
703.8904
704.8547
705.8189
706.7831
707.7474
708.7116
709.6758
710.6401
711.6043
712.5685
713.5328
714.497
715.4612
716.4255
717.3897
718.3539
719.3182
720.2824
721.2466
722.2109
723.1751
724.1393
725.1036
726.0678
727.032
727.9963
728.9605
729.9247
730.889
731.8532
732.8174
733.7817
734.7459
735.7101
736.6744
737.6386
738.6028
739.5671
740.5313
741.4955
742.4598
743.424
744.3882
745.3525
746.3167
747.2809
748.2452
749.2094
750.1736
751.1379
752.1021
753.0663
754.0306
754.9948
755.959
756.9233
757.8875
758.8517
759.816
760.7802
761.7444
762.7087
763.6729
764.6371
765.6014
766.5656
767.5298
768.4941
769.4583
770.4225
771.3868
772.351
773.3152
774.2795
775.2437
776.2079
777.1722
778.1364
779.1006
780.0649
781.0291
781.9933
782.9576
783.9218
784.886
785.8503
786.8145
787.7787
788.743
789.7072
790.6714
791.6357
792.5999
793.5641
794.5284
795.4926
796.4568
797.4211
798.3853
799.3495
800.3138
801.278
802.2422
803.2065
804.1707
805.1349
806.0992
807.0634
808.0276
808.9919
809.9561
810.9203
811.8846
812.8488
813.813
814.7773
815.7415
816.7057
817.67
818.6342
819.5984
820.5627
821.5269
822.4911
823.4554
824.4196
825.3839
826.3481
827.3123
828.2766
829.2408
830.205
831.1693
832.1335
833.0977
834.062
835.0262
835.9904
836.9547
837.9189
838.8831
839.8474
840.8116
841.7758
842.7401
843.7043
844.6685
845.6328
846.597
847.5612
848.5255
849.4897
850.4539
851.4182
852.3824
853.3466
854.3109
855.2751
856.2393
857.2036
858.1678
859.132
860.0963
861.0605
862.0247
862.989
863.9532
864.9174
865.8817
866.8459
867.8101
868.7744
869.7386
870.7028
871.6671
872.6313
873.5955
874.5598
875.524
876.4882
877.4525
878.4167
879.3809
880.3452
881.3094
882.2736
883.2379
884.2021
885.1663
886.1306
887.0948
888.059
889.0233
889.9875
890.9517
891.916
892.8802
893.8444
894.8087
895.7729
896.7371
897.7014
898.6656
899.6298
900.5941
901.5583
902.5225
903.4868
904.451
905.4152
906.3795
907.3437
908.3079
909.2722
910.2364
912.1649
915.0576
917.9503
920.843
923.7357
926.6284
929.5211
932.4138
935.3065
